スキャン番号: 153, ロボットのxは-0.304403, yは-0.623067, thetaは130.042337
スキャン番号: 154, ロボットのxは-0.574385, yは-0.548057, thetaは130.344814
スキャン番号: 155, ロボットのxは-0.615146, yは-0.454297, thetaは135.599097
スキャン番号: 156, ロボットのxは-0.686466, yは-0.378780, thetaは137.540744
スキャン番号: 157, ロボットのxは-0.752989, yは-0.306921, thetaは138.649947
スキャン番号: 158, ロボットのxは-0.852429, yは-0.224457, thetaは140.351598
スキャン番号: 159, ロボットのxは-0.905087, yは-0.133084, thetaは144.599951
スキャン番号: 160, ロボットのxは-1.036118, yは-0.091005, thetaは146.592031
スキャン番号: 161, ロボットのxは-1.113248, yは-0.055695, thetaは150.064179
スキャン番号: 162, ロボットのxは-1.170691, yは-0.022090, thetaは153.548059
スキャン番号: 163, ロボットのxは-1.256229, yは0.020965, thetaは157.801855
スキャン番号: 164, ロボットのxは-1.322279, yは0.049186, thetaは158.476732
スキャン番号: 165, ロボットのxは-1.377709, yは0.071925, thetaは158.594432
スキャン番号: 166, ロボットのxは-1.463522, yは0.108780, thetaは158.440041
スキャン番号: 167, ロボットのxは-1.555024, yは0.149323, thetaは158.857901
スキャン番号: 168, ロボットのxは-1.633088, yは0.175201, thetaは160.350044
スキャン番号: 169, ロボットのxは-1.705508, yは0.198418, thetaは162.377732
スキャン番号: 170, ロボットのxは-1.773140, yは0.221959, thetaは162.550279
スキャン番号: 171, ロボットのxは-1.805524, yは0.231426, thetaは162.077345
スキャン番号: 172, ロボットのxは-1.827133, yは0.237331, thetaは162.598656
スキャン番号: 173, ロボットのxは-1.825179, yは0.236748, thetaは162.913870
スキャン番号: 174, ロボットのxは-1.817782, yは0.234465, thetaは163.096626
スキャン番号: 175, ロボットのxは-1.815540, yは0.233792, thetaは162.984161
スキャン番号: 176, ロボットのxは-1.815270, yは0.233707, thetaは162.949316
スキャン番号: 177, ロボットのxは-1.815270, yは0.233707, thetaは162.951841
スキャン番号: 178, ロボットのxは-1.815272, yは0.233700, thetaは162.988875
スキャン番号: 179, ロボットのxは-1.815272, yは0.233702, thetaは162.943321
スキャン番号: 180, ロボットのxは-1.815272, yは0.233702, thetaは162.940890
スキャン番号: 181, ロボットのxは-1.815271, yは0.233706, thetaは162.920725
スキャン番号: 182, ロボットのxは-1.815272, yは0.233702, thetaは162.943415
スキャン番号: 183, ロボットのxは-1.815272, yは0.233700, thetaは162.948694
スキャン番号: 184, ロボットのxは-1.815272, yは0.233699, thetaは162.953943
スキャン番号: 185, ロボットのxは-1.815273, yは0.233695, thetaは162.961593
スキャン番号: 186, ロボットのxは-1.815274, yは0.233695, thetaは162.960375
スキャン番号: 187, ロボットのxは-1.815273, yは0.233698, thetaは162.919061
スキャン番号: 188, ロボットのxは-1.815274, yは0.233691, thetaは162.957011
スキャン番号: 189, ロボットのxは-1.815275, yは0.233688, thetaは162.961105
スキャン番号: 190, ロボットのxは-1.815275, yは0.233687, thetaは162.963535
スキャン番号: 191, ロボットのxは-1.815276, yは0.233686, thetaは162.970203
スキャン番号: 192, ロボットのxは-1.815275, yは0.233687, thetaは162.962700
スキャン番号: 193, ロボットのxは-1.815274, yは0.233691, thetaは162.943550
スキャン番号: 194, ロボットのxは-1.815275, yは0.233689, thetaは162.951144
スキャン番号: 195, ロボットのxは-1.815276, yは0.233686, thetaは162.953466
スキャン番号: 196, ロボットのxは-1.815275, yは0.233687, thetaは162.944177
スキャン番号: 197, ロボットのxは-1.815275, yは0.233688, thetaは162.936937
スキャン番号: 198, ロボットのxは-1.815275, yは0.233687, thetaは162.940658
スキャン番号: 199, ロボットのxは-1.815275, yは0.233688, thetaは162.934356
スキャン番号: 200, ロボットのxは-1.815277, yは0.233682, thetaは162.963096
スキャン番号: 201, ロボットのxは-1.815277, yは0.233682, thetaは162.939286
スキャン番号: 202, ロボットのxは-1.815277, yは0.233680, thetaは162.952907
スキャン番号: 203, ロボットのxは-1.815277, yは0.233681, thetaは162.947302
スキャン番号: 204, ロボットのxは-1.815277, yは0.233682, thetaは162.943943
スキャン番号: 205, ロボットのxは-1.815278, yは0.233677, thetaは162.967105
スキャン番号: 206, ロボットのxは-1.815277, yは0.233680, thetaは162.951931
スキャン番号: 207, ロボットのxは-1.815278, yは0.233678, thetaは162.960143
スキャン番号: 208, ロボットのxは-1.815278, yは0.233676, thetaは162.969330
スキャン番号: 209, ロボットのxは-1.815278, yは0.233677, thetaは162.951087
スキャン番号: 210, ロボットのxは-1.815278, yは0.233677, thetaは162.951671
スキャン番号: 211, ロボットのxは-1.815278, yは0.233677, thetaは162.949928
スキャン番号: 212, ロボットのxは-1.815278, yは0.233676, thetaは162.954671
スキャン番号: 213, ロボットのxは-1.815278, yは0.233675, thetaは162.961958
スキャン番号: 214, ロボットのxは-1.815278, yは0.233676, thetaは162.955615
スキャン番号: 215, ロボットのxは-1.815278, yは0.233674, thetaは162.959803
スキャン番号: 216, ロボットのxは-1.815278, yは0.233674, thetaは162.959683
スキャン番号: 217, ロボットのxは-1.815279, yは0.233674, thetaは162.961034
スキャン番号: 218, ロボットのxは-1.815279, yは0.233672, thetaは162.952612
スキャン番号: 219, ロボットのxは-1.815279, yは0.233672, thetaは162.950254
スキャン番号: 220, ロボットのxは-1.815278, yは0.233676, thetaは162.933528
スキャン番号: 221, ロボットのxは-1.815279, yは0.233673, thetaは162.953555
スキャン番号: 222, ロボットのxは-1.815279, yは0.233673, thetaは162.950925
スキャン番号: 223, ロボットのxは-1.815278, yは0.233675, thetaは162.943704
スキャン番号: 224, ロボットのxは-1.818164, yは0.234524, thetaは163.735023
スキャン番号: 225, ロボットのxは-1.828508, yは0.237262, thetaは167.453162
スキャン番号: 226, ロボットのxは-1.851472, yは0.239559, thetaは179.651199
スキャン番号: 227, ロボットのxは-1.891212, yは0.231101, thetaは-175.849685
スキャン番号: 228, ロボットのxは-1.907618, yは0.228008, thetaは-168.016414
スキャン番号: 229, ロボットのxは-1.913214, yは0.226515, thetaは-163.050532
スキャン番号: 230, ロボットのxは-1.910973, yは0.227272, thetaは-157.411024
スキャン番号: 231, ロボットのxは-1.905007, yは0.229619, thetaは-153.467742
スキャン番号: 232, ロボットのxは-1.903553, yは0.230353, thetaは-145.393180
スキャン番号: 233, ロボットのxは-1.904158, yは0.229813, thetaは-139.980110
スキャン番号: 234, ロボットのxは-1.905935, yは0.227961, thetaは-134.288343
スキャン番号: 235, ロボットのxは-1.906487, yは0.227287, thetaは-122.439021
スキャン番号: 236, ロボットのxは-1.906641, yは0.226920, thetaは-117.066126
スキャン番号: 237, ロボットのxは-1.906451, yは0.227233, thetaは-111.980087
スキャン番号: 238, ロボットのxは-1.906024, yは0.228847, thetaは-103.030280
スキャン番号: 239, ロボットのxは-1.905965, yは0.228780, thetaは-96.615108
スキャン番号: 240, ロボットのxは-1.905789, yは0.230867, thetaは-93.564330
スキャン番号: 241, ロボットのxは-1.905716, yは0.232823, thetaは-88.620076
スキャン番号: 242, ロボットのxは-1.905764, yは0.234076, thetaは-82.612487
スキャン番号: 243, ロボットのxは-1.905735, yは0.234028, thetaは-78.486537
スキャン番号: 244, ロボットのxは-1.905458, yは0.232963, thetaは-76.106514
スキャン番号: 245, ロボットのxは-1.904916, yは0.231068, thetaは-71.286360
スキャン番号: 246, ロボットのxは-1.904599, yは0.230213, thetaは-65.261689
スキャン番号: 247, ロボットのxは-1.902734, yは0.226888, thetaは-61.913903
スキャン番号: 248, ロボットのxは-1.894480, yは0.215311, thetaは-55.504145
スキャン番号: 249, ロボットのxは-1.854322, yは0.168101, thetaは-44.807907
スキャン番号: 250, ロボットのxは-1.793555, yは0.117375, thetaは-32.578906
スキャン番号: 251, ロボットのxは-1.667243, yは0.071760, thetaは-28.123067
スキャン番号: 252, ロボットのxは-1.598456, yは0.037469, thetaは-26.178822
スキャン番号: 253, ロボットのxは-1.435497, yは-0.039837, thetaは-26.120475
スキャン番号: 254, ロボットのxは-1.345114, yは-0.121453, thetaは-28.096784
スキャン番号: 255, ロボットのxは-1.250447, yは-0.170651, thetaは-30.315977
スキャン番号: 256, ロボットのxは-1.193371, yは-0.199425, thetaは-30.072961
スキャン番号: 257, ロボットのxは-1.117177, yは-0.267401, thetaは-24.835224
スキャン番号: 258, ロボットのxは-1.029175, yは-0.300687, thetaは-24.121890
スキャン番号: 259, ロボットのxは-0.977495, yは-0.328061, thetaは-32.439094
スキャン番号: 260, ロボットのxは-0.959738, yは-0.330406, thetaは-34.219096
スキャン番号: 261, ロボットのxは-0.965947, yは-0.327985, thetaは-24.501262
スキャン番号: 262, ロボットのxは-0.974683, yは-0.324685, thetaは-18.722810
スキャン番号: 263, ロボットのxは-0.976639, yは-0.324037, thetaは-14.048223
スキャン番号: 264, ロボットのxは-0.973594, yは-0.324589, thetaは-5.311803
スキャン番号: 265, ロボットのxは-0.965327, yは-0.323501, thetaは-2.355101
スキャン番号: 266, ロボットのxは-0.962520, yは-0.323505, thetaは3.899849
スキャン番号: 267, ロボットのxは-0.961799, yは-0.323425, thetaは5.057626
スキャン番号: 268, ロボットのxは-0.963425, yは-0.323586, thetaは6.429192
スキャン番号: 269, ロボットのxは-0.963770, yは-0.323410, thetaは10.509878
スキャン番号: 270, ロボットのxは-0.965324, yは-0.323686, thetaは16.047501
スキャン番号: 271, ロボットのxは-0.961512, yは-0.322025, thetaは20.659564
スキャン番号: 272, ロボットのxは-0.951342, yは-0.311686, thetaは30.653614
スキャン番号: 273, ロボットのxは-0.923847, yは-0.246961, thetaは36.323940
スキャン番号: 274, ロボットのxは-0.879499, yは-0.193423, thetaは41.538282
スキャン番号: 275, ロボットのxは-0.816256, yは-0.096476, thetaは47.776539
スキャン番号: 276, ロボットのxは-0.755268, yは-0.049544, thetaは48.290390
スキャン番号: 277, ロボットのxは-0.698631, yは0.017526, thetaは48.630011
スキャン番号: 278, ロボットのxは-0.647406, yは0.055091, thetaは48.153656
スキャン番号: 279, ロボットのxは-0.605035, yは0.105842, thetaは46.793402
スキャン番号: 280, ロボットのxは-0.523084, yは0.189514, thetaは46.894462
スキャン番号: 281, ロボットのxは-0.456433, yは0.267770, thetaは48.796511
スキャン番号: 282, ロボットのxは-0.391968, yは0.334735, thetaは51.197676
スキャン番号: 283, ロボットのxは-0.300755, yは0.468926, thetaは54.889425
スキャン番号: 284, ロボットのxは-0.253809, yは0.539390, thetaは56.326547
スキャン番号: 285, ロボットのxは-0.209559, yは0.626903, thetaは58.318161
スキャン番号: 286, ロボットのxは-0.186827, yは0.710479, thetaは61.420115
スキャン番号: 287, ロボットのxは-0.158425, yは0.765278, thetaは65.519307
スキャン番号: 288, ロボットのxは-0.119572, yは0.820458, thetaは69.274531
スキャン番号: 289, ロボットのxは-0.103337, yは0.866824, thetaは71.079935
スキャン番号: 290, ロボットのxは-0.088808, yは0.915160, thetaは71.331070
スキャン番号: 291, ロボットのxは-0.060455, yは0.940338, thetaは65.719926
スキャン番号: 292, ロボットのxは-0.049112, yは0.961897, thetaは58.599958
スキャン番号: 293, ロボットのxは-0.047979, yは0.963754, thetaは57.022676
スキャン番号: 294, ロボットのxは-0.049534, yは0.961307, thetaは56.349692
スキャン番号: 295, ロボットのxは-0.050517, yは0.959816, thetaは55.044441
スキャン番号: 296, ロボットのxは-0.051186, yは0.958845, thetaは53.954688
スキャン番号: 297, ロボットのxは-0.050566, yは0.959666, thetaは52.228168
スキャン番号: 298, ロボットのxは-0.049762, yは0.960590, thetaは49.646722
スキャン番号: 299, ロボットのxは-0.049081, yは0.961360, thetaは45.905130
スキャン番号: 300, ロボットのxは-0.048846, yは0.961545, thetaは45.783664
スキャン番号: 301, ロボットのxは-0.048628, yは0.961702, thetaは44.959675
スキャン番号: 302, ロボットのxは-0.048148, yは0.962097, thetaは43.125022
スキャン番号: 303, ロボットのxは-0.046955, yは0.963124, thetaは40.323085
スキャン番号: 304, ロボットのxは-0.045637, yは0.964110, thetaは36.372459
スキャン番号: 305, ロボットのxは-0.044332, yは0.964809, thetaは26.784856
スキャン番号: 306, ロボットのxは-0.042949, yは0.965308, thetaは5.800969
スキャン番号: 307, ロボットのxは-0.044168, yは0.965181, thetaは-12.359607
スキャン番号: 308, ロボットのxは-0.045260, yは0.965419, thetaは-20.537230
スキャン番号: 309, ロボットのxは-0.045709, yは0.965655, thetaは-25.393007
スキャン番号: 310, ロボットのxは-0.045645, yは0.965576, thetaは-26.554924
スキャン番号: 311, ロボットのxは-0.045093, yは0.965138, thetaは-29.186392
スキャン番号: 312, ロボットのxは-0.043392, yは0.964055, thetaは-31.576956
スキャン番号: 313, ロボットのxは-0.040983, yは0.961980, thetaは-35.377802
スキャン番号: 314, ロボットのxは-0.036652, yは0.958115, thetaは-39.888701
スキャン番号: 315, ロボットのxは-0.034540, yは0.956113, thetaは-42.424639
スキャン番号: 316, ロボットのxは-0.032455, yは0.954046, thetaは-44.943209
スキャン番号: 317, ロボットのxは-0.031214, yは0.926896, thetaは-52.173148
スキャン番号: 318, ロボットのxは-0.035361, yは0.869938, thetaは-63.173228
スキャン番号: 319, ロボットのxは0.008619, yは0.779411, thetaは-71.986724
スキャン番号: 320, ロボットのxは-0.027670, yは0.706911, thetaは-85.867136
スキャン番号: 321, ロボットのxは0.027011, yは0.592626, thetaは-91.428075
スキャン番号: 322, ロボットのxは0.039242, yは0.529659, thetaは-91.212377
スキャン番号: 323, ロボットのxは0.042210, yは0.455940, thetaは-87.900119
スキャン番号: 324, ロボットのxは0.047724, yは0.386814, thetaは-85.622889
スキャン番号: 325, ロボットのxは0.054772, yは0.293723, thetaは-85.508879
スキャン番号: 326, ロボットのxは0.068667, yは0.200921, thetaは-86.743614
スキャン番号: 327, ロボットのxは0.054992, yは0.087019, thetaは-89.358192
スキャン番号: 328, ロボットのxは0.070899, yは-0.021045, thetaは-91.513907
スキャン番号: 329, ロボットのxは0.058537, yは-0.153530, thetaは-92.912896
スキャン番号: 330, ロボットのxは0.063231, yは-0.245852, thetaは-93.189114
スキャン番号: 331, ロボットのxは0.046184, yは-0.362670, thetaは-92.244960
スキャン番号: 332, ロボットのxは0.031473, yは-0.521835, thetaは-92.044956
スキャン番号: 333, ロボットのxは0.039309, yは-0.629873, thetaは-92.222501
スキャン番号: 334, ロボットのxは0.042891, yは-0.747523, thetaは-93.377667
スキャン番号: 335, ロボットのxは0.008088, yは-0.873886, thetaは-94.454233
スキャン番号: 336, ロボットのxは0.014681, yは-0.976841, thetaは-95.363916
スキャン番号: 337, ロボットのxは0.004484, yは-1.040940, thetaは-95.978226
スキャン番号: 338, ロボットのxは-0.004087, yは-1.133710, thetaは-96.793773
スキャン番号: 339, ロボットのxは-0.026840, yは-1.214601, thetaは-96.851927
スキャン番号: 340, ロボットのxは-0.032133, yは-1.282471, thetaは-97.095335
スキャン番号: 341, ロボットのxは-0.049372, yは-1.347382, thetaは-97.686823
スキャン番号: 342, ロボットのxは-0.056062, yは-1.415782, thetaは-98.070926
スキャン番号: 343, ロボットのxは-0.076579, yは-1.487958, thetaは-98.464744
スキャン番号: 344, ロボットのxは-0.076539, yは-1.569207, thetaは-99.173454
スキャン番号: 345, ロボットのxは-0.096189, yは-1.630268, thetaは-100.366307
スキャン番号: 346, ロボットのxは-0.111787, yは-1.733607, thetaは-103.035157
スキャン番号: 347, ロボットのxは-0.140206, yは-1.825766, thetaは-104.619404
スキャン番号: 348, ロボットのxは-0.152399, yは-1.873689, thetaは-105.395957
スキャン番号: 349, ロボットのxは-0.175719, yは-1.945775, thetaは-106.340223
スキャン番号: 350, ロボットのxは-0.190244, yは-1.997780, thetaは-107.042839
